timestamp,device_id,device_name,vibration,temperature,current,pressure,flow_rate
2026-03-07 21:20:00,pump-02,ポンプA-02,2.84,40.56,7.93,2.09,14.08
2026-03-07 21:30:00,pump-02,ポンプA-02,2.54,41.11,8.42,2.05,15.58
2026-03-07 21:40:00,pump-02,ポンプA-02,3.09,42.19,7.93,1.96,15.72
2026-03-07 21:50:00,pump-02,ポンプA-02,2.96,44.46,8.37,1.95,14.55
2026-03-07 22:00:00,pump-02,ポンプA-02,2.95,45.21,8.17,1.88,15.28
2026-03-07 22:10:00,pump-02,ポンプA-02,2.64,40.37,8.81,1.92,15.65
2026-03-07 22:20:00,pump-02,ポンプA-02,3.21,43.61,7.57,2.12,14.6
2026-03-07 22:30:00,pump-02,ポンプA-02,2.79,42.64,7.81,2.02,14.16
2026-03-07 22:40:00,pump-02,ポンプA-02,2.6,41.65,8.27,2.07,14.9
2026-03-07 22:50:00,pump-02,ポンプA-02,2.99,42.9,7.85,2.03,15.11
2026-03-07 23:00:00,pump-02,ポンプA-02,2.48,44.4,7.28,1.87,14.49
2026-03-07 23:10:00,pump-02,ポンプA-02,2.79,45.35,8.64,1.91,14.95
2026-03-07 23:20:00,pump-02,ポンプA-02,2.43,41.96,8.96,1.98,15.59
2026-03-07 23:30:00,pump-02,ポンプA-02,3.04,41.98,7.57,2.0,14.93
2026-03-07 23:40:00,pump-02,ポンプA-02,3.07,42.59,8.44,1.93,15.01
2026-03-07 23:50:00,pump-02,ポンプA-02,2.5,40.45,7.54,2.05,15.68
2026-03-08 00:00:00,pump-02,ポンプA-02,2.76,43.69,7.84,1.95,15.56
2026-03-08 00:10:00,pump-02,ポンプA-02,3.19,45.12,8.42,1.97,14.71
2026-03-08 00:20:00,pump-02,ポンプA-02,2.3,45.9,7.26,2.0,14.2
2026-03-08 00:30:00,pump-02,ポンプA-02,3.12,43.58,8.66,2.02,15.35
2026-03-08 00:40:00,pump-02,ポンプA-02,2.91,44.9,8.18,2.1,16.01
2026-03-08 00:50:00,pump-02,ポンプA-02,2.56,41.9,8.62,2.02,15.14
2026-03-08 01:00:00,pump-02,ポンプA-02,3.0,43.36,7.21,2.03,14.45
2026-03-08 01:10:00,pump-02,ポンプA-02,2.96,43.7,8.16,1.99,16.05
2026-03-08 01:20:00,pump-02,ポンプA-02,3.47,40.32,7.76,2.17,15.51
2026-03-08 01:30:00,pump-02,ポンプA-02,2.72,44.82,7.61,1.93,15.01
2026-03-08 01:40:00,pump-02,ポンプA-02,2.95,43.67,8.14,2.02,14.91
2026-03-08 01:50:00,pump-02,ポンプA-02,2.68,43.0,8.17,1.92,14.32
2026-03-08 02:00:00,pump-02,ポンプA-02,2.83,43.27,7.83,1.95,15.09
2026-03-08 02:10:00,pump-02,ポンプA-02,2.79,42.9,8.98,1.82,14.36
2026-03-08 02:20:00,pump-02,ポンプA-02,2.75,44.06,7.65,1.88,14.91
2026-03-08 02:30:00,pump-02,ポンプA-02,2.75,40.43,8.21,1.98,15.25
2026-03-08 02:40:00,pump-02,ポンプA-02,2.93,39.63,7.98,1.99,14.77
2026-03-08 02:50:00,pump-02,ポンプA-02,2.88,42.49,7.65,1.98,14.59
2026-03-08 03:00:00,pump-02,ポンプA-02,2.83,42.16,7.85,1.85,14.43
2026-03-08 03:10:00,pump-02,ポンプA-02,2.91,44.89,8.0,2.17,15.28
2026-03-08 03:20:00,pump-02,ポンプA-02,2.72,45.29,7.6,2.04,15.1
2026-03-08 03:30:00,pump-02,ポンプA-02,2.08,42.58,8.87,1.95,14.74
2026-03-08 03:40:00,pump-02,ポンプA-02,2.96,39.64,8.39,1.96,14.47
2026-03-08 03:50:00,pump-02,ポンプA-02,3.07,43.64,8.74,2.04,15.08
2026-03-08 04:00:00,pump-02,ポンプA-02,2.87,42.79,7.52,2.07,14.94
2026-03-08 04:10:00,pump-02,ポンプA-02,3.06,41.99,7.58,2.01,15.03
2026-03-08 04:20:00,pump-02,ポンプA-02,2.86,42.8,8.57,1.82,14.72
2026-03-08 04:30:00,pump-02,ポンプA-02,2.83,43.14,7.87,1.9,13.61
2026-03-08 04:40:00,pump-02,ポンプA-02,3.04,43.26,8.46,1.8,14.5
2026-03-08 04:50:00,pump-02,ポンプA-02,2.74,40.73,7.81,2.09,14.59
2026-03-08 05:00:00,pump-02,ポンプA-02,3.17,41.79,8.39,1.92,15.68
2026-03-08 05:10:00,pump-02,ポンプA-02,2.9,43.66,7.51,1.93,15.2
2026-03-08 05:20:00,pump-02,ポンプA-02,2.98,41.54,8.64,2.02,15.26
2026-03-08 05:30:00,pump-02,ポンプA-02,2.9,40.99,8.77,2.15,14.85
2026-03-08 05:40:00,pump-02,ポンプA-02,3.39,43.25,8.1,1.98,14.92
2026-03-08 05:50:00,pump-02,ポンプA-02,3.38,44.27,8.07,1.95,14.77
2026-03-08 06:00:00,pump-02,ポンプA-02,2.74,41.47,8.11,2.15,15.62
2026-03-08 06:10:00,pump-02,ポンプA-02,2.22,43.17,6.9,2.09,14.97
2026-03-08 06:20:00,pump-02,ポンプA-02,3.42,43.65,7.53,1.86,15.03
2026-03-08 06:30:00,pump-02,ポンプA-02,2.89,42.37,7.9,1.92,15.1
2026-03-08 06:40:00,pump-02,ポンプA-02,2.66,42.19,7.41,2.17,14.56
2026-03-08 06:50:00,pump-02,ポンプA-02,3.02,42.64,8.16,1.99,14.75
2026-03-08 07:00:00,pump-02,ポンプA-02,2.74,41.48,8.86,1.97,15.31
2026-03-08 07:10:00,pump-02,ポンプA-02,3.01,43.75,8.25,1.88,14.15
2026-03-08 07:20:00,pump-02,ポンプA-02,2.25,41.49,8.24,2.26,15.94
2026-03-08 07:30:00,pump-02,ポンプA-02,3.22,41.35,8.52,2.01,14.32
2026-03-08 07:40:00,pump-02,ポンプA-02,3.31,42.18,8.89,2.06,14.74
2026-03-08 07:50:00,pump-02,ポンプA-02,2.38,43.44,8.61,2.01,15.51
2026-03-08 08:00:00,pump-02,ポンプA-02,2.8,44.29,8.36,2.05,14.77
2026-03-08 08:10:00,pump-02,ポンプA-02,2.64,42.78,8.59,1.95,14.33
2026-03-08 08:20:00,pump-02,ポンプA-02,2.67,45.09,8.68,2.06,15.08
2026-03-08 08:30:00,pump-02,ポンプA-02,2.55,45.59,8.11,1.94,14.65
2026-03-08 08:40:00,pump-02,ポンプA-02,2.66,46.3,8.75,2.06,15.58
2026-03-08 08:50:00,pump-02,ポンプA-02,2.47,45.03,8.43,2.03,15.15
2026-03-08 09:00:00,pump-02,ポンプA-02,2.34,46.86,8.23,2.02,15.21
2026-03-08 09:10:00,pump-02,ポンプA-02,2.79,43.3,8.57,2.0,14.98
2026-03-08 09:20:00,pump-02,ポンプA-02,2.73,46.01,9.31,2.18,15.38
2026-03-08 09:30:00,pump-02,ポンプA-02,3.0,42.69,8.57,2.05,13.96
2026-03-08 09:40:00,pump-02,ポンプA-02,3.37,44.87,8.07,1.9,15.12
2026-03-08 09:50:00,pump-02,ポンプA-02,2.92,47.0,8.06,1.99,14.91
2026-03-08 10:00:00,pump-02,ポンプA-02,2.67,43.88,9.48,2.09,15.05
2026-03-08 10:10:00,pump-02,ポンプA-02,2.93,46.45,8.15,1.91,14.86
2026-03-08 10:20:00,pump-02,ポンプA-02,3.08,48.34,8.4,1.89,15.14
2026-03-08 10:30:00,pump-02,ポンプA-02,2.77,46.82,8.56,2.05,14.8
2026-03-08 10:40:00,pump-02,ポンプA-02,2.86,43.11,8.35,1.93,15.12
2026-03-08 10:50:00,pump-02,ポンプA-02,2.73,43.13,8.73,2.04,15.48
2026-03-08 11:00:00,pump-02,ポンプA-02,2.73,44.22,8.1,2.04,15.2
2026-03-08 11:10:00,pump-02,ポンプA-02,2.65,44.74,8.66,2.0,15.03
2026-03-08 11:20:00,pump-02,ポンプA-02,3.22,43.09,8.33,2.15,15.13
2026-03-08 11:30:00,pump-02,ポンプA-02,2.55,45.46,8.66,2.1,15.41
2026-03-08 11:40:00,pump-02,ポンプA-02,2.6,45.18,8.79,1.92,15.03
2026-03-08 11:50:00,pump-02,ポンプA-02,2.3,45.24,8.6,1.96,15.43
2026-03-08 12:00:00,pump-02,ポンプA-02,3.11,43.56,9.05,2.01,14.61
2026-03-08 12:10:00,pump-02,ポンプA-02,3.18,45.15,7.99,1.93,15.05
2026-03-08 12:20:00,pump-02,ポンプA-02,2.93,46.57,8.7,1.88,14.71
2026-03-08 12:30:00,pump-02,ポンプA-02,3.47,47.9,8.63,2.08,15.22
2026-03-08 12:40:00,pump-02,ポンプA-02,3.21,46.03,8.6,2.13,15.21
2026-03-08 12:50:00,pump-02,ポンプA-02,2.68,46.16,8.87,1.96,15.64
2026-03-08 13:00:00,pump-02,ポンプA-02,2.98,44.96,8.71,2.12,15.06
2026-03-08 13:10:00,pump-02,ポンプA-02,2.72,43.73,7.38,1.94,14.74
2026-03-08 13:20:00,pump-02,ポンプA-02,3.36,42.59,8.38,1.85,14.75
2026-03-08 13:30:00,pump-02,ポンプA-02,3.57,42.27,8.36,1.83,15.16
2026-03-08 13:40:00,pump-02,ポンプA-02,3.09,42.51,8.95,2.13,15.5
2026-03-08 13:50:00,pump-02,ポンプA-02,2.89,42.94,9.35,1.97,14.74
2026-03-08 14:00:00,pump-02,ポンプA-02,3.05,44.69,8.1,1.96,14.93
2026-03-08 14:10:00,pump-02,ポンプA-02,3.21,45.32,9.07,1.95,14.55
2026-03-08 14:20:00,pump-02,ポンプA-02,3.11,44.61,8.44,2.1,14.57
2026-03-08 14:30:00,pump-02,ポンプA-02,2.91,44.79,8.69,2.07,16.01
2026-03-08 14:40:00,pump-02,ポンプA-02,2.27,44.16,8.56,1.98,14.72
2026-03-08 14:50:00,pump-02,ポンプA-02,2.24,44.05,8.66,2.09,14.94
2026-03-08 15:00:00,pump-02,ポンプA-02,2.91,45.0,8.7,1.88,15.27
2026-03-08 15:10:00,pump-02,ポンプA-02,2.63,44.23,8.46,1.98,14.69
2026-03-08 15:20:00,pump-02,ポンプA-02,3.13,45.39,8.22,1.95,15.01
2026-03-08 15:30:00,pump-02,ポンプA-02,2.68,43.72,8.53,2.0,14.93
2026-03-08 15:40:00,pump-02,ポンプA-02,3.21,44.96,8.04,2.04,14.38
2026-03-08 15:50:00,pump-02,ポンプA-02,3.2,44.66,8.14,1.97,15.19
2026-03-08 16:00:00,pump-02,ポンプA-02,2.14,44.82,8.71,2.13,14.28
2026-03-08 16:10:00,pump-02,ポンプA-02,2.2,44.63,8.7,1.94,14.98
2026-03-08 16:20:00,pump-02,ポンプA-02,2.87,46.16,8.92,1.89,14.65
2026-03-08 16:30:00,pump-02,ポンプA-02,2.36,46.92,8.12,1.97,14.72
2026-03-08 16:40:00,pump-02,ポンプA-02,3.1,43.59,9.26,1.85,14.13
2026-03-08 16:50:00,pump-02,ポンプA-02,2.59,48.07,7.55,2.04,14.97
2026-03-08 17:00:00,pump-02,ポンプA-02,2.81,47.67,8.21,2.04,15.01
2026-03-08 17:10:00,pump-02,ポンプA-02,2.64,44.04,8.66,1.96,14.82
2026-03-08 17:20:00,pump-02,ポンプA-02,2.5,44.04,8.75,1.95,15.26
2026-03-08 17:30:00,pump-02,ポンプA-02,3.04,45.88,9.08,2.1,15.44
2026-03-08 17:40:00,pump-02,ポンプA-02,2.72,41.82,7.85,1.98,15.23
2026-03-08 17:50:00,pump-02,ポンプA-02,3.09,44.02,8.85,2.0,15.09
2026-03-08 18:00:00,pump-02,ポンプA-02,2.98,46.36,8.16,1.97,15.91
2026-03-08 18:10:00,pump-02,ポンプA-02,2.27,47.13,8.23,2.03,15.51
2026-03-08 18:20:00,pump-02,ポンプA-02,3.36,44.82,9.45,1.88,14.34
2026-03-08 18:30:00,pump-02,ポンプA-02,2.82,42.78,8.18,1.94,15.25
2026-03-08 18:40:00,pump-02,ポンプA-02,2.85,44.66,8.85,1.98,15.87
2026-03-08 18:50:00,pump-02,ポンプA-02,2.82,47.19,8.63,2.05,13.43
2026-03-08 19:00:00,pump-02,ポンプA-02,2.63,43.33,7.72,2.04,14.19
2026-03-08 19:10:00,pump-02,ポンプA-02,2.61,40.8,7.98,2.08,15.75
2026-03-08 19:20:00,pump-02,ポンプA-02,3.22,44.26,8.16,1.86,15.98
2026-03-08 19:30:00,pump-02,ポンプA-02,3.02,43.37,8.09,2.13,14.4
2026-03-08 19:40:00,pump-02,ポンプA-02,2.68,39.64,7.4,2.19,15.08
2026-03-08 19:50:00,pump-02,ポンプA-02,2.55,43.06,8.51,2.02,15.42
2026-03-08 20:00:00,pump-02,ポンプA-02,2.44,44.69,8.91,1.86,15.33
2026-03-08 20:10:00,pump-02,ポンプA-02,3.07,43.62,8.07,1.87,14.86
2026-03-08 20:20:00,pump-02,ポンプA-02,2.84,46.79,7.4,2.12,15.28
2026-03-08 20:30:00,pump-02,ポンプA-02,2.25,44.09,7.86,2.12,14.97
2026-03-08 20:40:00,pump-02,ポンプA-02,3.11,41.44,8.12,2.03,14.67
2026-03-08 20:50:00,pump-02,ポンプA-02,2.73,42.45,8.51,1.98,15.02
2026-03-08 21:00:00,pump-02,ポンプA-02,3.13,43.8,8.09,1.91,14.97
2026-03-08 21:10:00,pump-02,ポンプA-02,2.96,45.6,6.85,1.96,14.73
2026-03-08 21:20:00,pump-02,ポンプA-02,2.57,40.42,8.46,2.07,15.32
2026-03-08 21:30:00,pump-02,ポンプA-02,2.73,42.21,7.52,2.04,14.57
2026-03-08 21:40:00,pump-02,ポンプA-02,3.01,41.4,8.77,1.99,14.78
2026-03-08 21:50:00,pump-02,ポンプA-02,2.64,44.8,8.21,2.2,15.54
2026-03-08 22:00:00,pump-02,ポンプA-02,2.54,42.87,8.08,2.02,15.67
2026-03-08 22:10:00,pump-02,ポンプA-02,2.7,41.73,8.32,2.05,14.71
2026-03-08 22:20:00,pump-02,ポンプA-02,2.26,46.02,8.71,1.92,14.93
2026-03-08 22:30:00,pump-02,ポンプA-02,2.79,43.92,7.86,1.96,14.94
2026-03-08 22:40:00,pump-02,ポンプA-02,2.52,44.43,8.31,1.9,15.17
2026-03-08 22:50:00,pump-02,ポンプA-02,2.61,43.21,7.0,1.98,15.65
2026-03-08 23:00:00,pump-02,ポンプA-02,2.48,42.47,8.63,2.17,15.38
2026-03-08 23:10:00,pump-02,ポンプA-02,3.27,44.76,7.15,2.06,15.12
2026-03-08 23:20:00,pump-02,ポンプA-02,2.49,40.44,8.41,1.99,15.07
2026-03-08 23:30:00,pump-02,ポンプA-02,2.99,45.57,7.68,1.96,14.84
2026-03-08 23:40:00,pump-02,ポンプA-02,2.6,45.78,8.49,2.07,15.29
2026-03-08 23:50:00,pump-02,ポンプA-02,2.77,39.54,9.08,1.97,15.43
2026-03-09 00:00:00,pump-02,ポンプA-02,3.11,42.82,9.08,2.11,14.66
2026-03-09 00:10:00,pump-02,ポンプA-02,3.08,44.81,8.0,2.07,14.92
2026-03-09 00:20:00,pump-02,ポンプA-02,2.67,43.26,8.09,1.98,13.97
2026-03-09 00:30:00,pump-02,ポンプA-02,3.28,44.99,7.6,1.97,14.52
2026-03-09 00:40:00,pump-02,ポンプA-02,2.34,41.5,8.07,2.04,14.54
2026-03-09 00:50:00,pump-02,ポンプA-02,2.72,43.46,7.69,2.05,14.54
2026-03-09 01:00:00,pump-02,ポンプA-02,3.42,42.12,7.85,1.9,13.99
2026-03-09 01:10:00,pump-02,ポンプA-02,2.92,41.18,8.12,1.94,15.61
2026-03-09 01:20:00,pump-02,ポンプA-02,2.79,40.7,8.07,2.25,14.9
2026-03-09 01:30:00,pump-02,ポンプA-02,2.65,43.94,7.7,2.01,15.1
2026-03-09 01:40:00,pump-02,ポンプA-02,2.5,44.26,8.56,1.92,15.38
2026-03-09 01:50:00,pump-02,ポンプA-02,3.06,42.98,8.75,2.16,14.72
2026-03-09 02:00:00,pump-02,ポンプA-02,2.94,43.8,8.45,2.05,15.48
2026-03-09 02:10:00,pump-02,ポンプA-02,2.9,46.56,8.02,1.91,15.44
2026-03-09 02:20:00,pump-02,ポンプA-02,2.72,42.28,8.0,2.04,14.69
2026-03-09 02:30:00,pump-02,ポンプA-02,3.03,42.33,8.42,2.01,15.21
2026-03-09 02:40:00,pump-02,ポンプA-02,2.46,40.65,8.27,2.2,14.65
2026-03-09 02:50:00,pump-02,ポンプA-02,3.35,43.76,7.79,1.97,15.25
2026-03-09 03:00:00,pump-02,ポンプA-02,3.27,43.82,8.01,2.04,14.51
2026-03-09 03:10:00,pump-02,ポンプA-02,2.62,43.54,8.12,2.0,15.11
2026-03-09 03:20:00,pump-02,ポンプA-02,2.75,41.36,7.56,2.06,15.84
2026-03-09 03:30:00,pump-02,ポンプA-02,2.94,41.68,8.53,2.01,15.38
2026-03-09 03:40:00,pump-02,ポンプA-02,2.84,44.66,8.41,1.88,15.43
2026-03-09 03:50:00,pump-02,ポンプA-02,2.84,42.86,8.34,2.05,14.72
2026-03-09 04:00:00,pump-02,ポンプA-02,2.94,40.82,8.45,2.04,15.26
2026-03-09 04:10:00,pump-02,ポンプA-02,2.67,47.67,8.55,1.98,15.31
2026-03-09 04:20:00,pump-02,ポンプA-02,2.97,43.65,6.36,2.03,15.52
2026-03-09 04:30:00,pump-02,ポンプA-02,2.66,40.74,7.75,2.01,15.89
2026-03-09 04:40:00,pump-02,ポンプA-02,2.87,42.18,8.55,1.97,14.33
2026-03-09 04:50:00,pump-02,ポンプA-02,2.58,43.98,7.59,2.1,15.94
2026-03-09 05:00:00,pump-02,ポンプA-02,3.23,42.3,7.4,1.78,14.81
2026-03-09 05:10:00,pump-02,ポンプA-02,2.18,43.59,8.79,2.04,14.75
2026-03-09 05:20:00,pump-02,ポンプA-02,3.19,42.17,7.83,1.99,14.58
2026-03-09 05:30:00,pump-02,ポンプA-02,2.79,44.65,8.02,1.87,15.08
2026-03-09 05:40:00,pump-02,ポンプA-02,2.94,42.48,7.94,2.12,14.86
2026-03-09 05:50:00,pump-02,ポンプA-02,2.9,43.37,7.22,1.89,14.94
2026-03-09 06:00:00,pump-02,ポンプA-02,3.0,45.57,7.22,1.85,14.96
2026-03-09 06:10:00,pump-02,ポンプA-02,2.98,41.61,8.18,2.09,15.41
2026-03-09 06:20:00,pump-02,ポンプA-02,3.47,42.09,6.82,1.93,15.5
2026-03-09 06:30:00,pump-02,ポンプA-02,3.14,40.56,8.74,1.84,14.82
2026-03-09 06:40:00,pump-02,ポンプA-02,2.96,42.42,8.26,1.96,15.09
2026-03-09 06:50:00,pump-02,ポンプA-02,2.41,45.38,7.93,1.97,15.25
2026-03-09 07:00:00,pump-02,ポンプA-02,2.41,42.72,7.39,1.92,14.97
2026-03-09 07:10:00,pump-02,ポンプA-02,2.95,42.23,7.85,2.07,14.86
2026-03-09 07:20:00,pump-02,ポンプA-02,2.58,43.64,8.01,1.99,15.58
2026-03-09 07:30:00,pump-02,ポンプA-02,2.67,44.01,6.89,1.97,15.03
2026-03-09 07:40:00,pump-02,ポンプA-02,2.75,41.9,7.24,1.94,14.74
2026-03-09 07:50:00,pump-02,ポンプA-02,2.86,44.5,7.45,2.03,14.7
2026-03-09 08:00:00,pump-02,ポンプA-02,3.0,46.49,8.83,2.05,13.89
2026-03-09 08:10:00,pump-02,ポンプA-02,2.65,46.34,9.4,2.09,15.29
2026-03-09 08:20:00,pump-02,ポンプA-02,2.83,44.33,9.26,2.05,14.9
2026-03-09 08:30:00,pump-02,ポンプA-02,2.89,45.4,8.71,2.08,14.4
2026-03-09 08:40:00,pump-02,ポンプA-02,2.44,46.79,8.13,1.98,15.2
2026-03-09 08:50:00,pump-02,ポンプA-02,2.81,45.22,8.21,2.17,15.35
2026-03-09 09:00:00,pump-02,ポンプA-02,2.81,48.68,8.19,2.05,15.1
2026-03-09 09:10:00,pump-02,ポンプA-02,2.91,45.45,9.88,2.04,15.23
2026-03-09 09:20:00,pump-02,ポンプA-02,2.54,44.37,8.75,1.97,15.33
2026-03-09 09:30:00,pump-02,ポンプA-02,2.75,44.03,7.66,2.13,14.84
2026-03-09 09:40:00,pump-02,ポンプA-02,2.73,46.29,8.2,2.17,15.22
2026-03-09 09:50:00,pump-02,ポンプA-02,3.16,46.39,8.9,1.95,14.47
2026-03-09 10:00:00,pump-02,ポンプA-02,3.09,42.68,7.86,1.98,14.87
2026-03-09 10:10:00,pump-02,ポンプA-02,2.43,44.72,8.45,1.96,15.09
2026-03-09 10:20:00,pump-02,ポンプA-02,2.1,46.32,9.39,1.98,15.04
2026-03-09 10:30:00,pump-02,ポンプA-02,2.71,45.76,8.92,1.89,14.76
2026-03-09 10:40:00,pump-02,ポンプA-02,2.53,47.07,8.5,1.97,15.33
2026-03-09 10:50:00,pump-02,ポンプA-02,2.69,44.04,7.71,2.13,15.2
2026-03-09 11:00:00,pump-02,ポンプA-02,2.66,48.43,8.79,1.93,15.96
2026-03-09 11:10:00,pump-02,ポンプA-02,2.75,44.47,8.48,2.04,14.8
2026-03-09 11:20:00,pump-02,ポンプA-02,3.34,44.63,8.31,1.89,15.06
2026-03-09 11:30:00,pump-02,ポンプA-02,2.2,43.47,8.68,2.02,15.14
2026-03-09 11:40:00,pump-02,ポンプA-02,2.77,43.93,6.95,2.0,14.07
2026-03-09 11:50:00,pump-02,ポンプA-02,2.43,45.53,8.72,2.06,14.69
2026-03-09 12:00:00,pump-02,ポンプA-02,2.71,45.18,8.55,2.0,14.49
2026-03-09 12:10:00,pump-02,ポンプA-02,2.62,45.55,8.83,2.02,15.12
2026-03-09 12:20:00,pump-02,ポンプA-02,3.41,47.07,8.28,2.19,15.43
2026-03-09 12:30:00,pump-02,ポンプA-02,3.3,46.03,8.15,2.06,14.79
2026-03-09 12:40:00,pump-02,ポンプA-02,3.05,42.78,8.69,2.04,15.56
2026-03-09 12:50:00,pump-02,ポンプA-02,3.09,44.39,8.23,1.94,14.87
2026-03-09 13:00:00,pump-02,ポンプA-02,2.74,46.45,7.54,1.85,14.3
2026-03-09 13:10:00,pump-02,ポンプA-02,2.76,45.88,8.68,1.9,15.47
2026-03-09 13:20:00,pump-02,ポンプA-02,3.14,46.14,8.27,2.0,15.5
2026-03-09 13:30:00,pump-02,ポンプA-02,2.79,45.21,8.69,1.98,14.76
2026-03-09 13:40:00,pump-02,ポンプA-02,2.93,46.04,7.88,2.0,14.55
2026-03-09 13:50:00,pump-02,ポンプA-02,2.79,46.97,8.77,1.98,16.04
2026-03-09 14:00:00,pump-02,ポンプA-02,2.29,44.18,8.58,1.9,14.28
2026-03-09 14:10:00,pump-02,ポンプA-02,3.11,47.4,8.19,2.23,13.8
2026-03-09 14:20:00,pump-02,ポンプA-02,2.83,43.31,8.49,2.01,14.95
2026-03-09 14:30:00,pump-02,ポンプA-02,2.42,45.19,8.5,2.02,14.27
2026-03-09 14:40:00,pump-02,ポンプA-02,3.21,43.95,8.68,2.05,15.27
2026-03-09 14:50:00,pump-02,ポンプA-02,2.47,42.04,9.35,2.11,15.84
2026-03-09 15:00:00,pump-02,ポンプA-02,2.81,46.27,8.02,2.03,15.01
2026-03-09 15:10:00,pump-02,ポンプA-02,2.89,44.95,9.01,1.91,14.79
2026-03-09 15:20:00,pump-02,ポンプA-02,2.81,46.17,8.77,2.13,15.86
2026-03-09 15:30:00,pump-02,ポンプA-02,3.01,45.37,7.93,1.85,14.27
2026-03-09 15:40:00,pump-02,ポンプA-02,2.49,45.94,7.8,2.14,15.01
2026-03-09 15:50:00,pump-02,ポンプA-02,2.45,47.35,9.15,2.09,15.05
2026-03-09 16:00:00,pump-02,ポンプA-02,2.98,42.35,8.17,1.94,14.11
2026-03-09 16:10:00,pump-02,ポンプA-02,2.76,45.42,8.05,1.98,14.74
2026-03-09 16:20:00,pump-02,ポンプA-02,2.42,45.84,8.98,2.08,15.0
2026-03-09 16:30:00,pump-02,ポンプA-02,2.51,44.45,8.91,2.04,14.43
2026-03-09 16:40:00,pump-02,ポンプA-02,2.84,44.95,8.33,2.0,14.58
2026-03-09 16:50:00,pump-02,ポンプA-02,3.09,45.37,9.02,1.86,15.03
2026-03-09 17:00:00,pump-02,ポンプA-02,3.33,44.02,9.03,2.01,15.54
2026-03-09 17:10:00,pump-02,ポンプA-02,2.65,47.0,8.78,1.9,15.42
2026-03-09 17:20:00,pump-02,ポンプA-02,3.14,46.93,7.86,2.02,16.12
2026-03-09 17:30:00,pump-02,ポンプA-02,2.9,42.05,8.8,2.1,15.69
2026-03-09 17:40:00,pump-02,ポンプA-02,2.62,43.01,9.09,1.99,14.89
2026-03-09 17:50:00,pump-02,ポンプA-02,2.54,45.42,8.18,1.84,14.64
2026-03-09 18:00:00,pump-02,ポンプA-02,2.59,42.49,8.39,1.89,14.87
2026-03-09 18:10:00,pump-02,ポンプA-02,2.94,45.9,7.73,2.09,15.85
2026-03-09 18:20:00,pump-02,ポンプA-02,2.95,47.42,8.71,2.0,14.75
2026-03-09 18:30:00,pump-02,ポンプA-02,3.01,43.03,8.81,2.16,15.25
2026-03-09 18:40:00,pump-02,ポンプA-02,2.24,44.51,8.94,1.96,15.34
2026-03-09 18:50:00,pump-02,ポンプA-02,2.37,42.01,8.51,1.78,15.61
2026-03-09 19:00:00,pump-02,ポンプA-02,2.57,43.52,8.63,2.0,14.58
2026-03-09 19:10:00,pump-02,ポンプA-02,2.59,43.42,7.56,1.98,15.03
2026-03-09 19:20:00,pump-02,ポンプA-02,2.68,39.94,8.14,2.06,14.53
2026-03-09 19:30:00,pump-02,ポンプA-02,2.9,42.25,7.13,1.94,14.11
2026-03-09 19:40:00,pump-02,ポンプA-02,2.86,44.1,9.41,2.14,15.61
2026-03-09 19:50:00,pump-02,ポンプA-02,2.27,43.45,8.23,1.95,14.26
2026-03-09 20:00:00,pump-02,ポンプA-02,2.93,40.24,7.83,2.05,15.16
2026-03-09 20:10:00,pump-02,ポンプA-02,2.88,42.69,7.63,1.95,13.66
2026-03-09 20:20:00,pump-02,ポンプA-02,2.46,44.18,7.96,2.12,14.81
2026-03-09 20:30:00,pump-02,ポンプA-02,3.41,42.74,8.65,2.09,15.25
2026-03-09 20:40:00,pump-02,ポンプA-02,3.21,44.94,7.9,1.98,15.23
2026-03-09 20:50:00,pump-02,ポンプA-02,3.29,43.85,8.79,2.04,14.67
2026-03-09 21:00:00,pump-02,ポンプA-02,2.38,43.95,7.73,2.07,15.1
2026-03-09 21:10:00,pump-02,ポンプA-02,2.67,41.6,7.76,1.89,14.53
2026-03-09 21:20:00,pump-02,ポンプA-02,2.03,39.62,8.07,2.2,15.12
2026-03-09 21:30:00,pump-02,ポンプA-02,2.86,44.76,8.09,2.01,14.31
2026-03-09 21:40:00,pump-02,ポンプA-02,2.79,42.11,7.93,1.95,14.74
2026-03-09 21:50:00,pump-02,ポンプA-02,2.74,43.24,7.52,1.97,14.95
2026-03-09 22:00:00,pump-02,ポンプA-02,2.84,44.75,8.52,2.11,15.37
2026-03-09 22:10:00,pump-02,ポンプA-02,3.64,43.24,7.5,2.18,15.08
2026-03-09 22:20:00,pump-02,ポンプA-02,3.31,42.76,8.79,2.24,14.29
2026-03-09 22:30:00,pump-02,ポンプA-02,2.54,44.16,8.49,2.01,15.1
2026-03-09 22:40:00,pump-02,ポンプA-02,2.57,44.86,8.62,2.07,14.32
2026-03-09 22:50:00,pump-02,ポンプA-02,2.87,42.83,7.97,1.84,14.72
2026-03-09 23:00:00,pump-02,ポンプA-02,2.85,43.24,7.97,1.95,15.07
2026-03-09 23:10:00,pump-02,ポンプA-02,2.52,43.67,8.27,1.92,15.45
2026-03-09 23:20:00,pump-02,ポンプA-02,2.58,43.32,8.42,2.0,14.74
2026-03-09 23:30:00,pump-02,ポンプA-02,2.8,44.09,8.19,1.96,14.8
2026-03-09 23:40:00,pump-02,ポンプA-02,2.79,44.32,8.18,1.98,14.83
